,url,title,verdict,short_justification,date
886,https://fakehunter.pap.pl/raport/59e1f3fb-2cb1-4368-a8b7-b088c94c3ea4,Czy skuteczność fitoskładników w leczeniu Covid-19 została udowodniona naukowo?,Fake News,"Do tej pory nie są znane żadne, oparte na potwierdzonych dowodach naukowych terapie ani strategie leczenia, które zapobiegałyby COVID-19 lub skutecznie go zwalczały. Fitoskładniki, czyli naturalne zw...", 28-12-2020
887,https://fakehunter.pap.pl/raport/41dad9a7-8589-4221-a918-f0bbdfc3aa25,Czy Chiny pracują już nad technologią 6G?,Prawda,"Nie tylko Chiny, ale również inne wysoko rozwinięte kraje pracują nad technologią 6G. Zgłoszony do weryfikacji tekst został opublikowany na stronie serwisu CNBC pod tytułem „China starts development ...", 28-12-2020
888,https://fakehunter.pap.pl/raport/12b1349b-ca09-4d98-b5df-2875de5a8dcd,Czy pielęgniarka Khalilah Mitchell doznała paraliżu twarzy po przyjęciu szczepionki na Covid-19?,Fake News,"To fake news. Wprawdzie rzekoma pielęgniarka występująca w zgłoszonym filmie przedstawia się z imienia i nazwiska, ale w dostępnych w sieci danych nie można znaleźć śladów jej istnienia – ani na liści...", 28-12-2020
889,https://fakehunter.pap.pl/raport/88bb2b09-c3f7-4b95-911d-4f6c392c74f6,"Czy państwa, w których szefem rządu jest kobieta radzą sobie lepiej z pandemią?",Fake News,"Często powielaną w mediach tezę, o tym, że kraje rządzone przez kobiety najlepiej radzą sobie z pandemią należy uznać za mit. Nie potwierdzają jej jednoznacznie ani dane o liczbie zgonów z powodu COVI...", 28-12-2020
890,https://fakehunter.pap.pl/raport/342be782-1ae4-46e6-af37-3e83c2686a46,Czy zaszczepienie automatycznie zwalnia z noszenia maseczki?,Fake News,"Autor zgłoszonego wpisu na Twitterze przekonuje, że apele o noszenie maseczek, pomimo rozpoczętych szczepień, to brak konsekwencji ze strony ekspertów. Tymczasem, noszenie maseczek i przestrzeganie in...", 28-12-2020
891,https://fakehunter.pap.pl/raport/1d71c060-0919-4e8f-aa53-b1e0c500291d,"Czy każdego roku w wyniku zakażeń szpitalnych umiera w Europie kilka milionów osób, a obecnie przypisuje się te zgony COVID-19?",Fake News,"Z powodu zakażeń szpitalnych nie umiera w Europie kilka milionów osób rocznie. Według szacunków Europejskiego Centrum ds. Zapobiegania i Kontroli Chorób (ECDC), w krajach UE, na Islandii, w Norwegii o...", 28-12-2020
892,https://fakehunter.pap.pl/raport/7d3b5dac-b52e-42e5-b99d-c8343080be06,Czy szczepienie osób publicznych na wizji to mistyfikacja np. z wykorzystaniem chowających się igieł strzykawek?,Fake News,"„Chowająca się igła” w strzykawce nie jest dowodem na medialną mistyfikację i na to, by osoby szczepione przed kamerami na COVID-19 w rzeczywistości nie otrzymywały szczepionki. Tak sugeruje wpis na g...", 28-12-2020
893,https://fakehunter.pap.pl/raport/5971d459-011f-4a60-8a6b-af7b6c90d3c1,Czy szczepionka na grypę zmniejsza ryzyko zachorowania na tę chorobę tylko o 1 procent?,Fake News,"Nie jest prawdą, że szczepionka na grypę zmniejsza ryzyko zachorowania na tę chorobę zaledwie o 1 proc. W rzeczywistości skuteczność szczepionek przeciwgrypowych wynosi średnio od 30 do 70 proc. Zgło...", 27-12-2020
894,https://fakehunter.pap.pl/raport/4a25a2f5-4a29-4145-88cd-161aa47d97a9,"Czy tuszuje się fakt, że ludzie umierają po przyjęciu szczepionki na COVID-19?",Fake News,"To nieprawda, że tuszuje się zgony po przyjęciu szczepionki. O przypadkach zgonów wśród uczestników programu testów klinicznych szczepionki na COVID-19 szczegółowo informowała w swoim raporcie Ameryka...", 27-12-2020
895,https://fakehunter.pap.pl/raport/7100afc9-c686-4a69-a10e-b2ae6eb5394b,"Czy 100 tys. pracowników służby zdrowia sprzeciwia się szczepionce na COVID-19, bo ma ona na celu zabicie, kalectwo lub spowodowanie bezpłodności?",Fake News,"Dopuszczone do stosowania zarówno w Stanach Zjednoczonych, jak i w Europie szczepionki mają na celu zahamowanie rozprzestrzeniania się COVID-19, a nie zabijanie ludzi, wywołanie kalectwa lub spowodowa...", 27-12-2020
896,https://fakehunter.pap.pl/raport/470bca82-2175-4bde-90c5-ef9ae9218300,Czy szczepionka mRNA przeciwko Covid-19 może doprowadzić do modyfikacji ludzkiego kodu genetycznego?,Fake News,"Przedstawiona w artykule teza, że dopuszczone obecnie do użytku szczepionki mRNA (RNA to kwas rybonukleinowy występujący w każdej żywej komórce) przeciwko Covid-19 mogą zmienić ludzki kod genetyczny i...", 26-12-2020
897,https://fakehunter.pap.pl/raport/52aeac57-6dc5-45f4-b699-970083909cd7,Czy druciki w maseczkach to anteny 5G?,Fake News,"Druciki w maseczkach umożliwiają jej właściwe przyleganie do twarzy. Nie są to anteny 5G i nie ma potrzeby ich wycinania. Zdaniem prof. Hausmana tego typu teorie spiskowe mają często źródła w krajach,...", 23-12-2020
898,https://fakehunter.pap.pl/raport/22fefc62-df66-4534-bd04-37a0ffecb068,Czy budowa infrastruktury 5G oznacza niszczenie parków narodowych i karczowanie terenów Natura 2000?,Fake News,"Tzw. megaustawa cyfrowa ułatwia budowę infrastruktury telekomunikacyjnej na terenach leśnych, nie zakłada jednak masowej wycinki drzew. W zgłoszonym materiale wideo padają nieprawdziwe stwierdzenia d...", 22-12-2020
899,https://fakehunter.pap.pl/raport/81f28e18-a51f-46c1-9a70-840cee1ceea5,Czy Izrael będzie w stanie kontrolować zastosowanie 5G i ochronić się przed jego zgubnym wpływem dzięki sieci światłowodowej?,Fake News,"Światłowody to jedna z kluczowych technologii mogących wesprzeć wprowadzanie 5G. Światłowód i 5G mogą się wzajemnie uzupełniać, a według niektórych ekspertów rozwinięta sieć światłowodowa jest wręcz n...", 22-12-2020
900,https://fakehunter.pap.pl/raport/3851fc79-0769-4d71-8e02-bc1da7b486d9,"Czy szczepionka Moderny nie wchodzi na rynek, bo koncern walczy z rządem USA o prawo własności do tego preparatu?",Fake News,"Szczepionka Moderny jest już na rynku. Zgodnie z informacją Departamentu Obrony USA z 21.12.20, pierwsze dawki tej szczepionki opuszczają centra dystrybucyjne już od niedzieli 20.12.20. 5,9 mln dawek ...", 21-12-2020
901,https://fakehunter.pap.pl/raport/1f013d6d-0545-49f5-91b3-b84d35641fe5,Czy dzieci nie chorują na COVID-19?,Fake News,"Nie jest prawdą, że dzieci nie chorują na COVID-19, ponieważ nie robi im się testów wykrywających wirusa, a taką tezę wysuwa autor artykułu na portalu odkrywamyzdrowie.pl. Co prawda dzieci chorują n...", 21-12-2020
902,https://fakehunter.pap.pl/raport/25c69e3b-d79a-47bc-abe0-f4a190874623,Czy za pomocą 5G można wpływać na działania lub samopoczucie psychiczne?,Fake News,"Hasła, że sygnał z 5G używany jest do kontroli umysłu to są absurdy. Takie pole elektromagnetyczne nie ma możliwości zmieniać myśli – podkreśla elektrotechnik prof. Andrzej Krawczyk. Dodaje, że wprowa...", 21-12-2020
903,https://fakehunter.pap.pl/raport/f9e964df-042a-4a96-9be6-003a9548c8c9,Czy ofiary grypy „hiszpanki” umarły z powodu szczepionek?,Fake News,"Nie ma żadnych naukowych dowodów na to, by ofiary pandemii grypy hiszpanki z lat 1918-19 zmarły z jakichkolwiek innych powodów niż ta właśnie infekcja. Nic również nie wskazuje na jakikolwiek związek ...", 21-12-2020
904,https://fakehunter.pap.pl/raport/916f5e3c-11fe-443e-8288-79096a55cf60,"Czy technologia 5G wpływa na zdrowie, dając objawy podobne do COVID-19?",Fake News,"Ze zgłoszonego tekstu można wywnioskować, że promieniowanie elektromagnetyczne emitowane w związku z wdrażaniem technologii 5G powoduje u ludzi objawy podobne do COVID-19. To oczywista nieprawda. Ka...", 21-12-2020
905,https://fakehunter.pap.pl/raport/269e047d-c9b3-47df-8ad2-35cea50a578b,Czy umarła pielęgniarka Tiffany Dover?,Fake News,"Tiffany Dover, przełożona pielęgniarek ze szpitala Catholic Health Initiatives Memorial Hospital (w skrócie CHI Memorial) z Chattanooga w USA, którą 17.12.20 zaszczepiono przeciwko koronawirusowi, żyj...", 20-12-2020
906,https://fakehunter.pap.pl/raport/37a1826a-a4b5-4082-b4f4-f1a747263d38,Czy WHO podważa wiarygodność testów RT-PCR stwierdzając że dają one wyniki fałszywie pozytywne?,Fake News,"WHO w swoim komunikacie zwraca uwagę na drobiazgowe stosowanie się do instrukcji producenta przy wykonywaniu testu, by wynik był możliwie wiarygodny. W niektórych okolicznościach rozróżnienie między...", 20-12-2020
907,https://fakehunter.pap.pl/raport/d7368d15-1784-44d3-af9d-b9d47db234fd,"Czy czeka nas pasterka śmierci, bo politycy PiS bagatelizują zagrożenie w kościołach?",Fake News,"Na pasterkach nie będzie tłumów ponieważ kościoły w Polsce wciąż obowiązują restrykcyjne przepisy ograniczające obecność wiernych do jednej osoby na 15 m kw. To niewiele, bo w np. w warszawskim kośc...", 20-12-2020
908,https://fakehunter.pap.pl/raport/78e40604-f440-49b0-8e22-9b7b0221c6c5,Czy szwajcarski minister zdrowia Alain Berset odwiedza w szpitalu manekiny?,Fake News,"To nieprawda. Szwajcarski minister spraw wewnętrznych i zdrowia Alain Berset nie był w szpitalu, ale został sfotografowany w uniwersyteckim pokoju szkoleniowym dla studentów pielęgniarstwa. W sali szk...", 18-12-2020
909,https://fakehunter.pap.pl/raport/7e14bb9b-560c-4355-9f89-9c492249f2a4,"Czy to prawda, że pielęgniarka zemdlała z powodu przyjęcia szczepionki przeciwko Covid-19?",Fake News,"Nie jest prawdą, że amerykańska pielęgniarka Tiffany Dover z Chattanooga w stanie Tennessee zemdlała z powodu przyjęcia szczepionki przeciwko Covid-19. To prawda, że 17 minut po podaniu szczepionki ze...", 18-12-2020
910,https://fakehunter.pap.pl/raport/6e9710bb-2796-4128-83a5-bf0af2da8147,Czy pielęgniarz rzeczywiście nie dostał szczepionki?,Fake News,"Nie jest prawdą, że amerykański pielęgniarz z El Paso nie otrzymał szczepionki, co rzekomo uchwyciły kamery. Dawka szczepionki wynosi zaledwie 0,3 mililitra. Jak widać na załączonym filmie, tłoczek ...", 18-12-2020
911,https://fakehunter.pap.pl/raport/bf839eda-a6bf-4c4d-9011-93efd8554e1e,Czy drzewa rosnące w pobliżu masztów sieci telefonii komórkowej ulegają poważnemu uszkodzeniu z powodu napromieniowania?,Fake News,Fałszywe doniesienia o uszkodzeniach drzew i śmierci ptaków z powodu bliskiej lokalizacji infrastruktury telekomunikacyjnej pojawiają się w internecie od dłuższego czasu. Uniwersytet Stanowy w Waszy..., 18-12-2020
912,https://fakehunter.pap.pl/raport/1fd1b507-a422-4034-91d8-fdf8add58c70,Czy władze stanu Oregon stworzyły fundusz pomocowy tylko dla czarnoskórych przedsiębiorców?,Prawda,"To prawda, że w amerykańskim stanie Oregon, zarządzanym przez demokratyczną gubernator Kate Brown, powstał w lipcu br. fundusz Oregon Cares, którego celem było wsparcie biznesów prowadzonych wyłącznie...", 17-12-2020
913,https://fakehunter.pap.pl/raport/871cf6d2-3586-4a8e-a43f-2f744b1c0f19,Czy anteny 5G emitują zabójcze promieniowanie?,Fake News,Promieniowanie emitowane przez nadajniki sieci łączności komórkowych wszystkich generacji nie są uznawane za szkodliwe dla zdrowia. Promieniowanie niejonizujące emitowane przez telefony komórkowe ora..., 17-12-2020
914,https://fakehunter.pap.pl/raport/4e10be07-95d6-42fb-81d3-e56b25eea60b,Czy w budynku WHO w Austrii zastosowano w 2017 r. technologię 5G w efekcie czego u osób tam bywających wystąpiło nadciśnienie i krwawienie z nosa?,Fake News,"Nie jest możliwe, żeby w budynku WHO w Austrii zastosowano w 2017 roku technologię 5G. Dwa pierwsze nadajniki do testów sieci 5G w Austrii zainstalowano w Innsbrucku dopiero w lutym 2018 roku. Podczas...", 16-12-2020
915,https://fakehunter.pap.pl/raport/56626c27-bfe3-4c55-8f5b-d752613c387c,Czy testy antygenowe na koronawirusa są bezwartościowe?,Fake News,"Testy antygenowe do wykrywania przeciwciał koronawirusa SARS-CoV-2 nie są bezwartościowe. To metoda testowania, która jest zalecana przez WHO do wspierania walki z pandemią obok testów PCR. Testy an...", 16-12-2020
916,https://fakehunter.pap.pl/raport/e3d1a1e3-5887-4a56-9220-1b4096c60027,"Czy rosyjska szczepionka jest bezpieczniejsza, bo nie pochodzi z prywatnych zachodnich koncernów nastawionych na zysk?",Fake News,"Trudno oceniać, na ile „pochodzenie” rosyjskiej, czy jakiejkolwiek innej szczepionki na Covid-19 wpływa na jej bezpieczeństwo dla ludzi. Poważne zaniepokojenie budzi jednak fakt, iż rosyjska szczepion...", 16-12-2020
917,https://fakehunter.pap.pl/raport/f700c93f-7840-4903-b0c0-57a57bd71d73,Czy w UE producenci szczepionek na koronawirusa są zwolnieni z odpowiedzialności za ich skutki uboczne?,Fake News,"Jak informuje Komisja Europejska „w celu zrekompensowania tak wysokiego ryzyka podejmowanego przez producentów, w umowach ramowych przewiduje się, że państwa członkowskie zwalniają producenta z odpowi...", 16-12-2020
918,https://fakehunter.pap.pl/raport/255e7990-c9ac-4140-a088-9b3d8f2a913b,Czy po szczepieniu na covid pojawiał się wynik pozytywny na obecność HIV?,Fake News,"Po szczepieniu na COVID-19 nie stwierdzono dodatnich wyników na obecność wirusa HIV i osoby, które otrzymały szczepionkę nie zachorowały na HIV. Sugestia zawarta w zgłoszonym tekście, że australijska ...", 16-12-2020
919,https://fakehunter.pap.pl/raport/ceeb0dda-6a73-4a97-99e0-4bf6177ed0e5,Czy lekach albo po innych szczepionkach niż ta przeciwko COVID-19 nie występują niepożądane skutki uboczne?,Fake News,"Nie ma skutecznego leku czy szczepionki absolutnie wolnych od ryzyka wystąpienia niepożądanych działań. Jego brak charakteryzuje tylko produkty, które nie mają żadnych działań, także korzystnych (są o...", 16-12-2020
920,https://fakehunter.pap.pl/raport/53148069-428b-4c5b-bd4b-4500eff5d530,Czy technologia 5G ma związek z nagłymi epidemiami?,Fake News,"Nie ma dowodów naukowych, które potwierdzałyby, że technologie telekomunikacyjne, w tym technologia najnowszej generacji - 5G - szkodzą ludzkiemu zdrowiu. Nie ma zatem podstaw, by wierzyć w twierdze...", 15-12-2020
921,https://fakehunter.pap.pl/raport/393726bb-6b62-4285-b60d-d19f453c6c48,"Czy chemioterapia, zamiast leczyć nowotwory, powoduje ich nawroty i zachorowania na kolejne?",Fake News,"Chemioterapia, obok chirurgicznego usunięcia chorych tkanek i radioterapii, jest jednym ze sposobów leczenia nowotworów. Niestety, nie jest wolna od skutków ubocznych i nie daje gwarancji wyleczenia. ...", 15-12-2020
922,https://fakehunter.pap.pl/raport/4ef70619-e686-47cf-852f-f5d7f393b9a7,Czy psylocybina jest dużo skuteczniejsza i ma mniej efektów ubocznych niż tradycyjne antydepresanty?,Fake News,"Badania nad psylocybiną – chociaż faktycznie obiecujące – są jeszcze w na tyle wczesnej fazie, że jesteśmy bardzo daleko od wypracowania konsensusu naukowego w kwestii jej ewentualnej przydatności w l...", 14-12-2020
923,https://fakehunter.pap.pl/raport/c55748a5-852f-4a2e-88c6-f2e768c4fdc5,"Czy szczepionka na HIV była skuteczna w Azji, ale nie w Afryce?",Fake News,"To nieprawda, że szczepionka przeciwko HIV, o której mowa w tekście, była skuteczna w Azji, ale w Afryce już nie. Fakty są takie. Wyniki testów na szczepionce przeprowadzonych w Tajlandii, chociaż nie...", 14-12-2020
924,https://fakehunter.pap.pl/raport/a8c3a289-42d9-4228-84c6-70121979cfac,"Czy Rosja rozpoczęła szczepienie obywateli Sputnikiem V i sprzedaje szczepionkę za granicę, ale Władimir Putin jej nie przyjmie?",Fake News,"W świetle tego, co prezydent Władimir Putin powiedział na dorocznej konferencji prasowej w czwartek 17.12, teza zawarta w zgłoszonym artykule z amerykańskiego dziennika „New York Post” że rosyjski prz...", 14-12-2020
925,https://fakehunter.pap.pl/raport/788789e2-eb6a-45cb-b569-369c20ab1326,"Czy PEM wpływa na DNA, co może skutkować masowym pojawieniem się wad wrodzonych i nieznanych dotąd chorób na tle genetycznym?",Fake News,"To fake news. Przekaz wynikający z przesłanego zgłoszenia, że „tysiące niezależnych badań naukowych potwierdzają, że niejonizujace pola elektromagnetyczne (PEM) są szkodliwe dla ludzi i środowiska” je...", 11-12-2020
926,https://fakehunter.pap.pl/raport/a913d231-90b3-40b2-b4b1-0949026df557,Czy na szczycie Mount Everestu zainstalowano anteny 5G?,Fake News,"Nie jest prawdą, że Chińczycy zainstalowali na szczycie najwyższej góry świata stację bazową 5G. A tak sugeruje zgłoszony tekst ze strony speedtest.pl. Na początku tego artykułu czytamy, że „na najwyż...", 10-12-2020
927,https://fakehunter.pap.pl/raport/a823ba04-8122-4c30-925e-3397d1ed520e,"Czy nadajniki 5G mają ""udawać"" drzewa, aby je ukryć przed świadomymi zagrożenia ludźmi?",Fake News,"52-metrowy maszt przypominający sosnę, ustawiony w 2019 roku przez operatora Play w Tereszpolu Zygmunty w Roztoczańskim Parku Narodowym, nie jest „wieżą 5G” i nie służy do ukrycia infrastruktury 5G pr...", 10-12-2020
928,https://fakehunter.pap.pl/raport/dcc6bafb-1468-407d-b206-e4ee0ffeca63,Czy na świecie instaluje się dziesiątki milionów anten 5G bez przeprowadzenia choćby jednego testu bezpieczeństwa biologicznego?,Fake News,"„Były prowadzone długotrwałe badania i na zwierzętach, i na ludziach, i tych badań były tysiące. Nie ma dowodów, które potwierdziłyby, że promieniowanie z telefonów komórkowych i stacji nadawczych szk...", 10-12-2020
929,https://fakehunter.pap.pl/raport/d5e394d9-a71f-4ca4-a1e9-1aa8e7eac6ca,Czy promieniowanie wydzielane przez stacje bazowe jest kancerogenne?,Fake News,"Międzynarodowa Komisja ds. Ochrony Przed Promieniowaniem Niejonizującym uznała, że wyniki eksperymentu Instytutu Ramazziniego nie mogą być podstawą do rewizji kancerogenności promieniowania elektromag...", 10-12-2020
930,https://fakehunter.pap.pl/raport/1d9b6c21-2c66-467f-9b6f-e6e3cc14eb7e,Czy lekarze przeprowadzający zabiegi potajemnie umieszczają w ciałach pacjentów czipy 5G?,Fake News,"Temat wszczepianych pacjentom „czipów” 5G jest wymysłem osób, które próbują dezinformować społeczeństwo w kwestii technologii mobilnej piątej generacji. Otrzymane zgłoszenie dotyczy wpisu na facebooku...", 10-12-2020
931,https://fakehunter.pap.pl/raport/dbd71542-b0c7-4fff-809d-be951e53cee2,"CzyCzy są w SARS-Cov-2 zmiany, które sprawiają, że stosowane w terapii przeciwciała mogą być nieskuteczne?",Prawda,"Prawdą jest, że w koronawirusie zachodzą zmiany, które mogą sprawić, że stosowane obecnie w terapii przeciwciała mogą stać się nieskuteczne. W ciągu ostatnich kilku tygodni pojawiło się kilka publi...", 10-12-2020
932,https://fakehunter.pap.pl/raport/bd6899e7-f89f-433c-b63e-fed41b0cbc7a,"Czy miażdżyca może być efektem szczepienia i rozwinąć się w trzy dni na tyle, by zabić?",Fake News,"Twierdzenie, że w wyniku szczepienia na Covid-19 mogłaby się rozwinąć w błyskawicznym tempie miażdżyca (arterioskleroza) - jest całkowicie fałszywe. Miażdżyca to choroba przewlekła układu sercowo-nacz...", 10-12-2020
933,https://fakehunter.pap.pl/raport/79be690b-4682-4126-a9ff-52eaab935681,Czy dopuszczenie szczepionki na COVID-19 to złamanie zasad zawartych w Kodeksie Norymberskim?,Fake News,"Dopuszczanie leku czy szczepionki na rynek – jakichkolwiek – to procedury należące do najsilniej uregulowanych prawnie. Choć, jak w każdej innej dziedzinie życia, nie można zagwarantować 100-proc. prz...", 10-12-2020
934,https://fakehunter.pap.pl/raport/1f799126-73d3-422b-9cf4-3407d04568ed,"Czy rząd szykuje miejsca w szpitalach, bo wie, że zapełnią się ofiarami szczepienia na Covid-19?",Fake News,"Twierdzenie, iż minister zdrowia Adam Niedzielski powiedział, że dopiero poprzez szczepienia koronawirus stanie się chorobą, jest oczywistą manipulacją. Użytkownik „Ciekawostki i czasem polityka"" za...", 09-12-2020
935,https://fakehunter.pap.pl/raport/79123604-622d-49a3-a397-87b54e668927,Czy od marca 2020 r. nie leczy się w Polsce chorób przewlekłych?,Fake News,"Nie jest prawdą, że od marca zaprzestano leczenia osób przewlekle chorych. Autor wpisu opublikowanego na blogu zdp.org.pl w grudniu 2020r. nie podaje żadnego źródła dla potwierdzenia tak radykalnego s...", 09-12-2020
936,https://fakehunter.pap.pl/raport/406c7b2f-edb0-46f2-a682-45e8e1ac8660,Czy technologię 5G wykorzystuje się do wprowadzania koronawirusa do organizmu ludzi przez pory w skórze?,Fake News,"Technologii 5G nie da się wykorzystać do wprowadzenia koronawirusa SARS-CoV-2 do organizmu. Infekcja SARS-CoV-2 następuje wyłącznie drogą kropelkową, przenosi się zatem ze śliną zakażonego, kiedy ktoś...", 09-12-2020
937,https://fakehunter.pap.pl/raport/af441013-489f-495d-bbe0-46300edf7e24,"Czy Janusz Sanocki nie umarł na Covid-19, lecz został zabity za działalność opozycyjną?",Fake News,"Nie jest prawdą, że były poseł i burmistrz Nysy, Janusz Sanocki został zabity za działalność opozycyjną, jak sugeruje autor zgłaszanego spisu w mediach społecznościowych. Nie jest również prawdą, że r...", 08-12-2020
938,https://fakehunter.pap.pl/raport/0364fd4d-7b7e-4736-b481-b3ad4117d4a6,Czy WHO chce siłą usuwać z domów zarażonych członków rodziny?,Fake News,"W zgłoszonym video Michael Ryan, dyrektor wykonawczy programu WHO Health Emergencies, podczas konferencji prasowej, która miała miejsce 30 marca 2020 roku, miał powiedzieć, że konieczne będzie wtargni...", 08-12-2020
939,https://fakehunter.pap.pl/raport/e4ce35ab-4a8d-4c7d-83b4-47ca94ff8ebb,Czy mięso z probówki jest zdrowsze niż to pozyskane metodą tradycyjnej hodowlii uboju?,Nieweryfikowalny,"Obecnie nie można jednoznacznie stwierdzić czy tzw. sztuczne mięso ( wyhodowane z komórek macierzystych znajdujących się w mięśniach) jest zdrowsze, niż to pozyskane metodą tradycyjnej hodowli i uboju...", 07-12-2020
940,https://fakehunter.pap.pl/raport/bb741f14-0ee7-4434-a24c-b2c7ca41c9c1,Czy ozdrowieńcy stanowią zagrożenie dla ludzi?,Fake News,"Nie jest prawdą, że ozdrowieńcy stanowią zagrożenie dla ludzi. Są nim osoby chore na COVID-19 lub zakażone koronawirusem SARS-Cov-2. W zgłoszonym artykule, którego tytuł niewiele ma wspólnego z tek...", 07-12-2020
941,https://fakehunter.pap.pl/raport/81bf5953-91a5-4c5e-ad06-71c82d6e4104,Czy nakłuwanie igłą może uchronić przed śmiercią w wyniku udaru?,Fake News,"Wbrew temu, co twierdzi autor artykułu „Udar mózgu – zwykła metoda, która może ocalić życie tuż po udarze”, nakłuwanie palców igłą osoby, która właśnie doznała udaru, nie ocali jej życia. Autor jednoc...", 07-12-2020
942,https://fakehunter.pap.pl/raport/b2d5ab19-4f2f-4d83-8381-b6201b4e51bf,Czy soda oczyszczona pozwala wyleczyć trądzik?,Fake News,"To fake news. Na wstępie warto wyjaśnić, że trądzik to zapalna choroba jednostek włosowo-łojowych (mieszków włosowych) o podłożu genetycznym. Jak tłumaczą specjaliści na łamach portalu Medycyna Prakty...", 07-12-2020
943,https://fakehunter.pap.pl/raport/c81fa423-4c09-4da4-8843-1b7156e9865f,"Czy picie wody zaraz po przebudzeniu pozwala wyleczyć wiele schorzeń, m.in. astmę i raka?",Fake News,"O ile rzeczywiście woda jest nam bardzo potrzebna do właściwego funkcjonowania, z pewnością nie jest lekiem na wszelkie dolegliwości, a już na pewno nie leczy tak poważnych chorób jak astma i nowotwor...", 07-12-2020
944,https://fakehunter.pap.pl/raport/edc2b405-a4fb-4b59-add5-9f2bdd48919c,Czy nasiona awokado działają skutecznie przeciwko ostrej białaczce szpikowej?,Fake News,"W świetle obecnej wiedzy, nie ma żadnej diety, która sama w sobie wyleczyłaby nowotwór. Specjaliści są co do tego zgodni: jest coś takiego jak leczenie dietetyczne, które wpływa korzystnie na przebieg...", 07-12-2020
945,https://fakehunter.pap.pl/raport/db03faae-355e-4058-aa34-fbd43bb7c9a9,Czy szczepienie Rosjan Sputnikiem V rozpoczęło się przed zakończeniem badań nad tą szczepionką?,Prawda,"Badania nad rosyjską szczepionką o nazwie Sputnik V wciąż znajdują się w fazie testowej, choć kampania szczepień przeciwko Covid-19 rozpoczęła się w Rosji 5 grudnia. Kontrowersje wokół rosyjskiej sz...", 06-12-2020
946,https://fakehunter.pap.pl/raport/9bb35b86-a62a-4ccd-b292-506f3c286a82,Czy Niemcy tracą kontrolę nad COVID-19?,Prawda,"Zgłoszony artykuł (z 4.12.2020) opisuje sytuację związaną z pandemią w Niemczech. Powołując się na informacje z mediów niemieckich tekst przedstawia problemy, z jakimi boryka się Berlin. Według niemie...", 06-12-2020
947,https://fakehunter.pap.pl/raport/f2f0d7a5-9774-4e06-a2d4-66caf18a63b6,Czy greckokatolickiego księdza z Filadelfii zabiła szczepionka Moderny?,Fake News,"Nie jest prawdą, że John Fields, greckokatolicki ksiądz z Filadelfii zmarł z powodu komplikacji po szczepieniu na koronawirusa. Jak podają źródła kościelne, przyczyną jego śmierci był atak serca. Ks...", 04-12-2020
948,https://fakehunter.pap.pl/raport/40724fe2-8e4e-46f4-98fd-78ae4f128827,"Czy, w porównaniu do lat poprzednich, liczba zgonów nie wzrosła, a to może sugerować, że nie ma pandemii?",Fake News,"W zgłoszonym tekście, opublikowanym 1.12.2020, autor podważa istnienie pandemii, czego dowodem ma być m.in. niezwiększona liczba zgonów. Posługuje się przy tym danymi z maja 2020. Według publikacji am...", 04-12-2020
949,https://fakehunter.pap.pl/raport/ad19ad66-709d-4303-b2e3-88e2a8ca5b4f,Czy w Wielkiej Brytanii wojsko pomaga w walce z dezinformacją na temat pandemii COVID-19?,Prawda,"Zgłoszone do weryfikacji doniesienie, o tym, że w Wielkiej Brytanii do walki z dezinformacją na temat trwającej pandemii (w tym m.in. na temat szczepień przeciw COVID-19) zaangażowane jest brytyjskie ...", 04-12-2020
950,https://fakehunter.pap.pl/raport/cca0d632-8356-42d8-87d3-52350d01b3f2,Czy w Wielkiej Brytanii w związku z początkiem szczepień na COVID-19 masowo zamyka się blogi krytyków szczepionek?,Fake News,W Wielkiej Brytanii nie zamyka się masowo blogów internetowych osób krytycznych wobec szczepień. Brytyjska centrala wywiadu elektronicznego GCHQ zaangażowana w walkę z dezinformacją nt. COVID-19 nie p..., 03-12-2020
951,https://fakehunter.pap.pl/raport/9ddee559-407f-4de3-8ff4-561c07f4f1e3,"Czy to, że szczepionka na koronowirusa musi być przechowywana w bardzo niskiej temperaturze, świadczy o tym, że może być trująca lub w inny sposób szkodliwa?",Fake News,"Przechowywanie szczepionki w bardzo niskiej temperaturze ma jej zapewnić najwyższą skuteczność, zapobiec jej zepsuciu, a nie dlatego, że kryją się w niej jakieś wrażliwe na ciepło toksyny czy mikroorg...", 03-12-2020
952,https://fakehunter.pap.pl/raport/b2602c49-c601-4bf3-be0a-a8620a0b6c38,"Czy księża próbują obejść zakazy i święcić domy z zewnątrz, żeby nie rezygnować z dochodów za kolędę?",Fake News,"Zgłoszony tekst pochodzący z planeta.pl sugeruje, że księża (a właściwie ks. Daniel Wachowiak z Piłki, którego wpisy na Twitterze cytowane są w artykule) z chęci zysku, będą chcieli obejść zakazy zwią...", 03-12-2020
953,https://fakehunter.pap.pl/raport/c3e406e6-ff0c-47dd-baf8-21ef63d2bc4b,"Czy minister spraw zagranicznych Rosji Siergiej Ławrow mówi prawdę twierdząc, że UE nie przedstawiła żadnych dowodów na rosyjską dezinformację w temacie COVID-19?",Fake News,"Nie, minister Ławrow nie mówi prawdy. Zespół EUvsDisinfo działający w ramach East StratCom Task Force powołanego przez Europejską Służbę Działań Zewnętrznych (European External Action Service, EEAS) w...", 03-12-2020
